Bacteroides_uniformis_ATCC_8492	Alistipes_putredinis_DSM_17216	Parabacteroides_merdae_ATCC_43184	Dorea_longicatena_DSM_13814	Bacteroides_caccae_ATCC_43185	Ruminococcus_bromii_L2_63	Bacteroides_thetaiotaomicron_VPI_5482	Eubacterium_hallii_DSM_3353	Ruminococcus_lactaris_ATCC_29176	Bifidobacterium_adolescentis_L2_32	Ruminococcus_torques_L2_14	Akkermansia_muciniphila_ATCC_BAA_835	Butyrivibrio_crossotus_DSM_2876	Dorea_formicigenerans_ATCC_27755	Faecalibacterium_prausnitzii_SL3_3	Bacteroides_cellulosilyticus_DSM_14838	Bacteroides_stercoris_ATCC_43183	Collinsella_aerofaciens_ATCC_25986	Bacteroides_eggerthii_DSM_20697	Bacteroides_vulgatus_ATCC_8482	Roseburia_intestinalis_M50_1	Bifidobacterium_longum_longum_CCUG_52486	Eubacterium_siraeum_70_3	Bacteroides_ovatus_ATCC_8483	Eubacterium_ventriosum_ATCC_27560	Parabacteroides_distasonis_ATCC_8503	Bacteroides_xylanisolvens_XB1A	Eubacterium_biforme_DSM_3989	Eubacterium_rectale_M104_1	Coprococcus_eutactus_ATCC_27759	Coprococcus_comes_ATCC_27758	Bacteroides_finegoldii_DSM_17565	Ruminococcus_obeum_A2_162	Parabacteroides_johnsonii_DSM_18315	Bacteroides_dorei_5_1_36_D4	Streptococcus_thermophilus_LMD_9	Bacteroides_pectinophilus_ATCC_43243	Clostridium_leptum_DSM_753	Bacteroides_dorei_DSM_17855	Catenibacterium_mitsuokai_DSM_15897	Bacteroides_coprophilus_DSM_18228	Bifidobacterium_bifidum_NCIMB_41171	Clostridium_bolteae_ATCC_BAA_613	Ruminococcus_gnavus_ATCC_29149	Desulfovibrio_piger_ATCC_29098	Bacteroides_fragilis_3_1_12	Bifidobacterium_pseudocatenulatum_DSM_20438	Clostridium_sp_M62_1	Escherichia_coli_O157_H7_EC4115	Bifidobacterium_catenulatum_DSM_16992	Clostridium_bartlettii_DSM_16795	Pseudoflavonifractor_capillosus_ATCC_29799	Subdoligranulum_variabile_DSM_15176	Clostridium_symbiosum_WAL_14163	Mitsuokella_multacida_DSM_20544	Clostridium_nexile_DSM_1787	Methanobrevibacter_smithii_DSM_2375	Anaerotruncus_colihominis_DSM_17241	Megamonas_hypermegale_ART12_1	Clostridium_spiroforme_DSM_1552	Bifidobacterium_animalis_lactis_AD011	Clostridium_asparagiforme_DSM_15981	Clostridium_scindens_ATCC_35704	Bifidobacterium_dentium_ATCC_27678	Enterococcus_faecalis_TX0104	Blautia_hydrogenotrophica_DSM_10507	Bifidobacterium_angulatum_DSM_20098	Streptococcus_gordonii_Challis_CH1	Eubacterium_dolichum_DSM_3991	Bifidobacterium_breve_DSM_20213	Lactobacillus_acidophilus_NCFM	Klebsiella_pneumoniae_342	Lactobacillus_johnsonii_NCC_533	Collinsella_stercoris_DSM_13279	Anaerostipes_caccae_DSM_14662	Streptococcus_sanguinis_SK36	Streptococcus_infantarius_infantarius_ATCC_BAA_102	Pediococcus_pentosaceus_ATCC_25745	Haemophilus_influenzae_NTHi_86_028NP	Collinsella_intestinalis_DSM_13280	Actinomyces_odontolyticus_ATCC_17982	Helicobacter_pullorum_MIT_98_5489	Butyrivibrio_fibrisolvens_16_4	Enterobacter_cancerogenus_ATCC_35316	Lactobacillus_sakei_sakei_23K	Lactobacillus_gasseri_ATCC_33323	Fusobacterium_nucleatum_nucleatum_ATCC_25586	Lactococcus_lactis_cremoris_MG1363	Candidatus_Sulcia_muelleri_GWSS	Clostridium_difficile_630	Lactobacillus_fermentum_IFO_3956	Clostridium_hylemonae_DSM_15053	Methanosphaera_stadtmanae_DSM_3091	Campylobacter_hominis_ATCC_BAA_381	Porphyromonas_gingivalis_ATCC_33277	Lactobacillus_casei_casei_BL23	Clostridium_phytofermentans_ISDg	Enterococcus_faecalis_TX1322	Clostridium_perfringens_ATCC_13124	Leuconostoc_mesenteroides_mesenteroides_ATCC_8293	Lactobacillus_ultunensis_DSM_16047	Citrobacter_koseri_ATCC_BAA_895	Desulfovibrio_vulgaris_Miyazaki_F	Proteus_mirabilis_HI4320	Lactobacillus_helveticus_DPC_4571	Anaerofustis_stercorihominis_DSM_17244	Finegoldia_magna_ATCC_29328	Campylobacter_concisus_13826	Pseudomonas_aeruginosa_LESB58	Bifidobacterium_gallicum_DSM_20093	Lactobacillus_paracasei_ATCC_25302	Cronobacter_sakazakii_ATCC_BAA_894	Anaerococcus_hydrogenalis_DSM_7454	Lactobacillus_hilgardii_ATCC_8290	Proteus_penneri_ATCC_35198	Staphylococcus_saprophyticus_saprophyticus_ATCC_15305
Finegoldia_magna_ATCC_29328	0.000793944	0.001066153	0.001312326	0.001430543	0.001427389	0.001482018	0.001566467	0.002012867	0.001936909	0.002193196	0.00234104	0.001919884	0.002542387	0.002891277	0.002904107	0.003254119	0.003140932	0.003237636	0.003443207	0.003486568	0.003561208	0.003856361	0.003692485	0.003861679	0.004307855	0.004416913	0.004486984	0.005060005	0.005218476	0.005294449	0.005693352	0.006241278	0.007070552	0.007349334	0.007013964	0.007741291	0.007320076	0.007689606	0.00885245	0.008033402	0.007838878	0.009154773	0.00880674	0.008988076	0.008968716	0.011214909	0.012771285	0.011573783	0.011190799	0.015485677	0.014038184	0.015015563	0.017263479	0.016500333	0.013969032	0.016753692	0.013088563	0.022911997	0.020124892	0.027511224	0.025455313	0.033707338	0.051452872	0.052832752	0.057231394	0.058305808	0.06853003	0.065030065	0.077651422	0.09347769	0.021276052	0.046497985	0.017028765	0.115649946	0.108521544	0.105052683	0.110336294	0.041257884	0.105008435	0.180714415	0.178204221	0.008609164	0.178475094	0.087740392	0.071294631	0.054467613	0.164717561	0.150357472	0.236335654	0.276671489	0.067082934	0.289941531	0.027993368	0.13876819	0.332966579	0.04965774	0.371249237	0.211556715	0.269385114	0.219902647	0.072618598	0.206587423	0.392869193	0.081652783	0.104632611	0.487597522	1	0.193531003	0.147678618	0.390125387	0.147363223	0.222616185	0.62990571	0.136212882	0.104055463	0.148265351
Campylobacter_concisus_13826	0.000733752	0.000994911	0.001174046	0.001334952	0.001332008	0.00135607	0.001461793	0.001878364	0.001807482	0.001824399	0.002184608	0.001647031	0.002323202	0.002698077	0.00271005	0.002621995	0.00293105	0.003027923	0.003336106	0.00325359	0.003323242	0.003020459	0.003445747	0.003603635	0.004019997	0.004121768	0.004187157	0.003960484	0.004869769	0.004568003	0.005312913	0.005824225	0.006598087	0.00685824	0.006545279	0.007263683	0.006830937	0.006669902	0.008260915	0.005423621	0.007765276	0.005196273	0.007180308	0.008387478	0.00466983	0.009140023	0.010283558	0.010800404	0.011640486	0.012936261	0.012383143	0.013284381	0.016109906	0.012534823	0.007098624	0.015634184	0.008358155	0.01916874	0.009571827	0.021733769	0.014283889	0.02763687	0.04430901	0.037684197	0.042621228	0.039496391	0.04459344	0.066542013	0.06199797	0.057934417	0.017625627	0.033890625	0.023130648	0.059042425	0.062353705	0.093353339	0.087699263	0.031507319	0.143858079	0.083853828	0.111989346	0.007856401	0.114703818	0.065063212	0.064703517	0.05102996	0.148970303	0.09857097	0.142068185	0.166831641	0.066367448	0.153663714	0.023838112	0.064914268	0.162292277	0.034909556	0.188977725	0.191984223	0.205656643	0.12407888	0.057761525	0.153917207	0.174476731	0.046404917	0.085054377	0.201618437	0.193531003	1	0.094294475	0.191940461	0.103251085	0.213008478	0.19736988	0.099732946	0.073420825	0.189294672
Pseudomonas_aeruginosa_LESB58	0.000647723	0.000869798	0.001031932	0.001167078	0.001164504	0.001209073	0.001277969	0.001642155	0.001580186	0.001584829	0.001909887	0.002005421	0.002074152	0.002358786	0.002369254	0.002189318	0.002483876	0.002348015	0.002821639	0.002844442	0.002905335	0.002685548	0.003012435	0.003150468	0.003514471	0.003564455	0.00366061	0.003642292	0.004257382	0.004319363	0.004644799	0.005091812	0.005768359	0.005312235	0.005722192	0.00519918	0.005971927	0.0062734	0.007222081	0.004535719	0.005413175	0.003619247	0.006768353	0.00728532	0.006064914	0.008382846	0.007297049	0.009442223	0.010961424	0.006954585	0.010260521	0.012250126	0.01408404	0.010079817	0.008013645	0.013668141	0.014830653	0.018692261	0.006392798	0.019101414	0.008357317	0.023989307	0.037418631	0.022598037	0.046691006	0.028676642	0.029513203	0.022715482	0.036655725	0.03362277	0.013551272	0.022100587	0.012244068	0.048261626	0.043321081	0.033611844	0.038746682	0.028866319	0.030282799	0.06696071	0.056119368	0.007725309	0.091910642	0.042576818	0.032794833	0.042207437	0.056204383	0.060770384	0.093752422	0.09116694	0.025802886	0.109851281	0.013934865	0.055395169	0.100752508	0.020698176	0.123937618	0.11518751	0.094211804	0.085031851	0.048137364	0.096424816	0.130123612	0.032866219	0.069137593	0.137718068	0.147678618	0.094294475	1	0.15981834	0.064690444	0.143078201	0.171123284	0.051739226	0.063489266	0.127346371
Bifidobacterium_gallicum_DSM_20093	0.000587548	0.000788993	0.00097117	0.001058655	0.00105632	0.001096748	0.001159243	0.001433513	0.001433384	0.001715076	0.001732455	0.00142135	0.001850313	0.002139651	0.002149146	0.002395676	0.002324405	0.002401228	0.002645626	0.002580189	0.002635425	0.002917594	0.002732575	0.002857784	0.003077782	0.003268678	0.003320533	0.003465957	0.003861865	0.00376729	0.00421329	0.004618775	0.005232469	0.005438778	0.005190591	0.005760305	0.005417126	0.005690591	0.006551138	0.005786746	0.006209308	0.007334957	0.006564716	0.006651507	0.006810857	0.008299446	0.009938864	0.008565025	0.009070145	0.012262885	0.010537756	0.01111207	0.01277561	0.012314532	0.010729274	0.012398349	0.008787115	0.016955721	0.014720063	0.021372885	0.024917303	0.0250463	0.038077019	0.047847573	0.042353338	0.042187878	0.056992048	0.053406996	0.060695305	0.076021031	0.025799134	0.033323529	0.018666131	0.091152705	0.081913222	0.095615577	0.099187258	0.041469999	0.081972889	0.141164321	0.137339507	0.010050607	0.127787806	0.063430992	0.069647742	0.070008152	0.121008631	0.14035025	0.188661748	0.207072248	0.064806386	0.226856816	0.028358225	0.098907115	0.234998009	0.051239331	0.297846127	0.210144894	0.23846849	0.175641733	0.092871862	0.163445428	0.323841567	0.092785766	0.122803335	0.405853719	0.390125387	0.191940461	0.15981834	1	0.15593516	0.203215984	0.42990675	0.152727707	0.089523632	0.190783089
Lactobacillus_paracasei_ATCC_25302	0.000469895	0.000631001	0.000776698	0.000846664	0.000844797	0.000746357	0.000927111	0.001191312	0.001146356	0.001344399	0.00138554	0.001168314	0.001504707	0.001711197	0.001718791	0.001748611	0.001858955	0.001825689	0.002115853	0.002063519	0.002107694	0.002135209	0.002185391	0.002285528	0.002456333	0.002614142	0.002655613	0.002111816	0.003088546	0.002386042	0.0033696	0.003693889	0.004184694	0.003671278	0.004151202	0.004606833	0.004076576	0.004551079	0.005239306	0.003799284	0.003700565	0.003639643	0.005250165	0.004790266	0.004647674	0.005063474	0.007684387	0.006723765	0.004955471	0.009678272	0.006086323	0.008886934	0.010217359	0.009854172	0.006025891	0.009915643	0.009993254	0.013560424	0.010935644	0.015354824	0.012035456	0.017878275	0.025359632	0.024625854	0.027141536	0.024870552	0.030926301	0.033659181	0.032879668	0.041318116	0.011380364	0.019734783	0.01129837	0.045699392	0.044704947	0.047031303	0.053071583	0.021043817	0.0395304	0.067345137	0.083704207	0.004995875	0.059734147	0.030784884	0.094258538	0.033053764	0.064749245	0.074821604	0.08474943	0.091700105	0.057512229	0.100806039	0.010889245	0.05861396	0.102995243	0.203797935	0.124233007	0.134146542	0.091671184	0.217747517	0.054945855	0.077053315	0.119619786	0.030061547	0.074718393	0.157633595	0.147363223	0.103251085	0.064690444	0.15593516	1	0.114608657	0.158603641	0.23767902	0.0633735	0.095370667
Cronobacter_sakazakii_ATCC_BAA_894	0.000541863	0.000727645	0.00080177	0.000976339	0.000974186	0.000998832	0.001069106	0.001373772	0.001321931	0.001513803	0.001597748	0.001064999	0.001735167	0.001973283	0.001982039	0.002220921	0.002143671	0.002205161	0.002439915	0.002379566	0.002430507	0.002661597	0.002520103	0.002635577	0.002940091	0.003014522	0.003062345	0.003453429	0.003561585	0.00331668	0.003885685	0.004259642	0.004825618	0.004290748	0.004786997	0.005312413	0.004995917	0.005248119	0.006041755	0.004277767	0.005384721	0.004379773	0.006054276	0.006025315	0.004970223	0.005934375	0.007005701	0.007899052	0.007744692	0.008985916	0.008777804	0.01024805	0.011782242	0.008531994	0.007382105	0.011038007	0.007103723	0.014589229	0.008626143	0.013047771	0.012472177	0.020305013	0.030648889	0.02957945	0.036331633	0.03222922	0.033711798	0.050685366	0.047718453	0.047078198	0.018861332	0.075112035	0.041584927	0.053549038	0.055649921	0.082328548	0.08450104	0.030265733	0.095101809	0.079033606	0.092959946	0.007658647	0.09459078	0.145304251	0.065806743	0.084357368	0.083604662	0.093710104	0.129095626	0.142807353	0.123600205	0.150194144	0.02407625	0.063993391	0.177783871	0.033084169	0.187028783	0.180741894	0.235453135	0.14648507	0.080519171	0.391476232	0.195259378	0.040431352	0.097864388	0.209072413	0.222616185	0.213008478	0.143078201	0.203215984	0.114608657	1	0.228563408	0.106983885	0.091090329	0.141998323
Anaerococcus_hydrogenalis_DSM_7454	0.000547944	0.00073581	0.000905707	0.000987294	0.000985117	0.00102282	0.001081103	0.001389188	0.001336765	0.00151234	0.001615677	0.001477607	0.001754638	0.001995425	0.00200428	0.002245842	0.002167725	0.00223937	0.002467294	0.002406267	0.00245778	0.002683835	0.002548382	0.002665151	0.002973082	0.003048349	0.003096708	0.003461228	0.00360155	0.003653983	0.003929287	0.00430744	0.004879767	0.005072169	0.004840712	0.005372024	0.005051977	0.005307009	0.00610955	0.00578242	0.005790761	0.006533548	0.006122212	0.006203153	0.00662267	0.00774001	0.008724148	0.007987688	0.008117771	0.010356235	0.009907811	0.010363045	0.011914452	0.01149094	0.010243514	0.011562621	0.010097751	0.015812797	0.016386543	0.01900222	0.01906023	0.02335802	0.035510385	0.037876678	0.039498453	0.040615663	0.047615737	0.047212119	0.056177007	0.065670595	0.019347292	0.031660084	0.015679732	0.080342565	0.077187873	0.080153645	0.089723112	0.041093854	0.074461479	0.127732579	0.125392125	0.008883003	0.12215891	0.06520774	0.064560805	0.048328799	0.161435142	0.1306611	0.176847799	0.207258468	0.06299384	0.213101754	0.025312373	0.119506619	0.268619894	0.044307046	0.282067818	0.18203383	0.236222033	0.202562113	0.072742515	0.17558224	0.34684534	0.080769739	0.10994235	0.425755324	0.62990571	0.19736988	0.171123284	0.42990675	0.158603641	0.228563408	1	0.144559006	0.120048937	0.19077609
Lactobacillus_hilgardii_ATCC_8290	0.000390663	0.000524604	0.000542485	0.000703904	0.000620832	0.000729232	0.000770785	0.000990438	0.000953063	0.001015189	0.001151916	0.001041627	0.00125099	0.001422663	0.001428976	0.001301003	0.001422468	0.001590447	0.001593654	0.001715578	0.001752304	0.001907326	0.0018169	0.001900152	0.002119695	0.002173357	0.002207836	0.001889377	0.002567769	0.002605151	0.002801433	0.003071042	0.003479089	0.003418153	0.003451244	0.00383005	0.003601868	0.003783696	0.004355878	0.003089078	0.003564947	0.003260648	0.004364905	0.004422613	0.00377804	0.005428936	0.00538674	0.005694919	0.004322877	0.006153673	0.005292091	0.007388459	0.008494553	0.008192605	0.004548451	0.008243711	0.005736168	0.011273925	0.006492856	0.014885151	0.012473112	0.016653383	0.025317559	0.029930212	0.0281609	0.027571749	0.025638414	0.037462455	0.032945918	0.037795213	0.013653504	0.016339847	0.009953609	0.043112137	0.045938778	0.065036351	0.060530736	0.025383356	0.051567293	0.063903818	0.082248609	0.004586974	0.064456318	0.042155334	0.067757838	0.062398536	0.050900343	0.065172645	0.087581422	0.101757052	0.09851569	0.103978707	0.021524057	0.03926407	0.107188823	0.069605344	0.128236976	0.126959864	0.090579965	0.129973972	0.057763196	0.088718959	0.124437524	0.023965023	0.069470814	0.157007369	0.136212882	0.099732946	0.051739226	0.152727707	0.23767902	0.106983885	0.144559006	1	0.059148756	0.07948438
Proteus_penneri_ATCC_35198	0.000426584	0.000572842	0.000705109	0.000768627	0.000766932	0.000779574	0.000841659	0.001081508	0.001040696	0.001169773	0.001257835	0.001197643	0.001366018	0.001553476	0.001560369	0.000821436	0.001687615	0.001645703	0.00181915	0.001873324	0.001913428	0.002101388	0.001952827	0.00207487	0.0023146	0.002373196	0.002410845	0.002662265	0.002803874	0.001672603	0.003059023	0.002247467	0.00379899	0.003948778	0.003768585	0.003415826	0.003593619	0.003720201	0.004756399	0.001544585	0.002005127	0.001378232	0.002163301	0.002629213	0.001972623	0.002832512	0.00210691	0.005372995	0.002659207	0.002722883	0.004680731	0.007056943	0.009231186	0.003583933	0.008581695	0.007075004	0.002615866	0.007908193	0.004145066	0.016108001	0.00433396	0.008829635	0.015255902	0.008681209	0.015143398	0.012238845	0.009707363	0.014516928	0.016667018	0.013911046	0.010019394	0.01463176	0.010621284	0.019302885	0.022011877	0.022168118	0.025085322	0.018008086	0.022706387	0.027893357	0.034118476	0.006241151	0.038431396	0.026888351	0.019986583	0.054187966	0.037472844	0.04852307	0.047224162	0.055764745	0.027783714	0.055262121	0.012109529	0.029386336	0.063711618	0.02295146	0.063459836	0.070952694	0.063729058	0.050423062	0.045608409	0.078377129	0.069944421	0.099964893	0.051369875	0.08210464	0.104055463	0.073420825	0.063489266	0.089523632	0.0633735	0.091090329	0.120048937	0.059148756	1	0.091020602
Staphylococcus_saprophyticus_saprophyticus_ATCC_15305	0.000325504	0.000349132	0.000486388	0.000586498	0.000546499	0.000345559	0.000642225	0.000825241	0.000781098	0.000950158	0.000959786	0.001007795	0.000918406	0.001185374	0.001190634	0.001334133	0.001047637	0.001330288	0.00114449	0.001429433	0.001460034	0.001616357	0.001513856	0.001583222	0.00149466	0.001810859	0.001839587	0.001083274	0.002139486	0.001417441	0.002334177	0.002558817	0.002898805	0.003013101	0.002875605	0.003191229	0.002829895	0.003152607	0.003629353	0.001729664	0.00331788	0.002829961	0.003636875	0.003415774	0.002002008	0.004597921	0.005506164	0.00399189	0.00269121	0.006793679	0.002744643	0.006156124	0.007077731	0.006826145	0.003299924	0.006224676	0.003138227	0.009393526	0.005151669	0.012524682	0.008084239	0.013875735	0.013666241	0.026341235	0.014154462	0.017662464	0.024295152	0.0263935	0.017428645	0.042068381	0.013690923	0.016420624	0.012595112	0.025737868	0.02445915	0.029537828	0.033609257	0.028758879	0.033760082	0.039843073	0.045438582	0.007799795	0.039060452	0.030295273	0.034380794	0.028775537	0.059899638	0.051028463	0.053626588	0.059566904	0.027417801	0.064952834	0.017942815	0.052747587	0.076612112	0.027277828	0.08730218	0.085341267	0.085345516	0.093334558	0.054633681	0.072521646	0.10340506	0.040216626	0.083074563	0.134010766	0.148265351	0.189294672	0.127346371	0.190783089	0.095370667	0.141998323	0.19077609	0.07948438	0.091020602	1
